,date,stage_code,event_code,event_name,event_stage,stage,stage_status,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,rank,result,result_type,result_IRM
1504,2024-08-02T15:31:32+02:00,SALMILCA7-------------PREL000400--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 4,Opening Series - Race 4,FINISHED,M,Sailing,SAL,Marseille Marina,1944316,PESCHIERA Stefano,Person,PER,Peru,11.0,11,POINTS,
1505,2024-08-02T15:31:32+02:00,SALMILCA7-------------PREL000400--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 4,Opening Series - Race 4,FINISHED,M,Sailing,SAL,Marseille Marina,1917777,ANDRE Filipe,Person,ANG,Angola,12.0,12,POINTS,
1506,2024-08-02T15:31:32+02:00,SALMILCA7-------------PREL000400--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 4,Opening Series - Race 4,FINISHED,M,Sailing,SAL,Marseille Marina,1943037,VADNAI Jonatan,Person,HUN,Hungary,13.0,13,POINTS,
1507,2024-08-02T15:31:32+02:00,SALMILCA7-------------PREL000400--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 4,Opening Series - Race 4,FINISHED,M,Sailing,SAL,Marseille Marina,1567045,CITAK Yigit Yalcin,Person,TUR,Türkiye,14.0,14,POINTS,
1508,2024-08-02T15:31:32+02:00,SALMILCA7-------------PREL000400--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 4,Opening Series - Race 4,FINISHED,M,Sailing,SAL,Marseille Marina,1932892,MARQUES Eduardo,Person,POR,Portugal,15.0,15,POINTS,
1509,2024-08-02T15:31:32+02:00,SALMILCA7-------------PREL000400--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 4,Opening Series - Race 4,FINISHED,M,Sailing,SAL,Marseille Marina,1961706,HALLIDAY Nicholas,Person,HKG,"Hong Kong, China",16.0,16,POINTS,
1510,2024-08-02T15:31:32+02:00,SALMILCA7-------------PREL000400--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 4,Opening Series - Race 4,FINISHED,M,Sailing,SAL,Marseille Marina,1878600,TOMASGAARD Hermann,Person,NOR,Norway,17.0,17,POINTS,
1511,2024-08-02T15:31:32+02:00,SALMILCA7-------------PREL000400--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 4,Opening Series - Race 4,FINISHED,M,Sailing,SAL,Marseille Marina,1945990,WEARN Matt,Person,AUS,Australia,18.0,18,POINTS,
1512,2024-08-02T15:31:32+02:00,SALMILCA7-------------PREL000400--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 4,Opening Series - Race 4,FINISHED,M,Sailing,SAL,Marseille Marina,1537402,SARAVANAN Vishnu,Person,IND,India,19.0,19,POINTS,
1513,2024-08-02T15:31:32+02:00,SALMILCA7-------------PREL000400--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 4,Opening Series - Race 4,FINISHED,M,Sailing,SAL,Marseille Marina,1959269,BLANCO Joaquin,Person,ESP,Spain,20.0,20,POINTS,
1514,2024-08-02T15:31:32+02:00,SALMILCA7-------------PREL000400--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 4,Opening Series - Race 4,FINISHED,M,Sailing,SAL,Marseille Marina,1552005,MOHD AFENDY Khairulnizam,Person,MAS,Malaysia,21.0,21,POINTS,
1515,2024-08-02T15:31:32+02:00,SALMILCA7-------------PREL000400--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 4,Opening Series - Race 4,FINISHED,M,Sailing,SAL,Marseille Marina,1931894,LYNCH Finn,Person,IRL,Ireland,22.0,22,POINTS,
1516,2024-08-02T15:31:32+02:00,SALMILCA7-------------PREL000400--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 4,Opening Series - Race 4,FINISHED,M,Sailing,SAL,Marseille Marina,1981581,ZELKO Zan Luka,Person,SLO,Slovenia,23.0,23,POINTS,
1517,2024-08-02T15:31:32+02:00,SALMILCA7-------------PREL000400--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 4,Opening Series - Race 4,FINISHED,M,Sailing,SAL,Marseille Marina,1540693,van AANHOLT Just,Person,ARU,Aruba,24.0,24,POINTS,
1518,2024-08-02T15:31:32+02:00,SALMILCA7-------------PREL000400--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 4,Opening Series - Race 4,FINISHED,M,Sailing,SAL,Marseille Marina,1537185,CHEVRIER Luc,Person,LCA,Saint Lucia,25.0,25,POINTS,
1519,2024-08-02T15:31:32+02:00,SALMILCA7-------------PREL000400--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 4,Opening Series - Race 4,FINISHED,M,Sailing,SAL,Marseille Marina,1931374,ROMANYK Arthit Mikhail,Person,THA,Thailand,26.0,26,POINTS,
1520,2024-08-02T15:31:32+02:00,SALMILCA7-------------PREL000400--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 4,Opening Series - Race 4,FINISHED,M,Sailing,SAL,Marseille Marina,1970524,BOS Duko,Person,NED,Netherlands,27.0,27,POINTS,
1521,2024-08-02T15:31:32+02:00,SALMILCA7-------------PREL000400--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 4,Opening Series - Race 4,FINISHED,M,Sailing,SAL,Marseille Marina,1891955,BUHL Philipp,Person,GER,Germany,28.0,28,POINTS,
1522,2024-08-02T15:31:32+02:00,SALMILCA7-------------PREL000400--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 4,Opening Series - Race 4,FINISHED,M,Sailing,SAL,Marseille Marina,1535853,LO Ryan,Person,SGP,Singapore,29.0,29,POINTS,
1523,2024-08-02T15:31:32+02:00,SALMILCA7-------------PREL000400--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 4,Opening Series - Race 4,FINISHED,M,Sailing,SAL,Marseille Marina,1961043,FONTES Bruno,Person,BRA,Brazil,30.0,30,POINTS,
1524,2024-08-02T15:31:32+02:00,SALMILCA7-------------PREL000400--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 4,Opening Series - Race 4,FINISHED,M,Sailing,SAL,Marseille Marina,1559542,BERNAZ Jean-Baptiste,Person,FRA,France,31.0,31,POINTS,
1525,2024-08-02T15:31:32+02:00,SALMILCA7-------------PREL000400--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 4,Opening Series - Race 4,FINISHED,M,Sailing,SAL,Marseille Marina,1909114,TAPPER Kaarle,Person,FIN,Finland,32.0,32,POINTS,
1526,2024-08-02T15:31:32+02:00,SALMILCA7-------------PREL000400--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 4,Opening Series - Race 4,FINISHED,M,Sailing,SAL,Marseille Marina,1940949,DUKIC Milivoj,Person,MNE,Montenegro,33.0,33,POINTS,
1527,2024-08-02T15:31:32+02:00,SALMILCA7-------------PREL000400--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 4,Opening Series - Race 4,FINISHED,M,Sailing,SAL,Marseille Marina,1571426,ARATHOON PACAS Enrique Jose,Person,ESA,El Salvador,34.0,34,POINTS,
1528,2024-08-02T15:31:32+02:00,SALMILCA7-------------PREL000400--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 4,Opening Series - Race 4,FINISHED,M,Sailing,SAL,Marseille Marina,1537187,FERNANDEZ GAMBOA Pedro Luis,Person,PUR,Puerto Rico,35.0,35,POINTS,
1529,2024-08-02T15:31:32+02:00,SALMILCA7-------------PREL000400--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 4,Opening Series - Race 4,FINISHED,M,Sailing,SAL,Marseille Marina,1892075,BADAWY Aly,Person,EGY,Egypt,36.0,36,POINTS,
1530,2024-08-02T15:31:32+02:00,SALMILCA7-------------PREL000400--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 4,Opening Series - Race 4,FINISHED,M,Sailing,SAL,Marseille Marina,1895120,LUNDGAARD SCHUBERT Johan,Person,DEN,Denmark,37.0,37,POINTS,
1531,2024-08-02T15:31:32+02:00,SALMILCA7-------------PREL000400--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 4,Opening Series - Race 4,FINISHED,M,Sailing,SAL,Marseille Marina,1932442,KRASODOMSKI Michal,Person,POL,Poland,38.0,38,POINTS,
1532,2024-08-02T15:31:32+02:00,SALMILCA7-------------PREL000400--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 4,Opening Series - Race 4,FINISHED,M,Sailing,SAL,Marseille Marina,1909954,RAMMO Karl-Martin,Person,EST,Estonia,39.0,39,POINTS,
1533,2024-08-02T15:31:32+02:00,SALMILCA7-------------PREL000400--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 4,Opening Series - Race 4,FINISHED,M,Sailing,SAL,Marseille Marina,1931493,VERED VILENCHIK Omer,Person,ISR,Israel,40.0,40,POINTS,
1534,2024-08-02T15:31:32+02:00,SALMILCA7-------------PREL000400--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 4,Opening Series - Race 4,FINISHED,M,Sailing,SAL,Marseille Marina,1562117,RATULU Viliame,Person,FIJ,Fiji,41.0,41,POINTS,
1535,2024-08-02T15:31:32+02:00,SALMILCA7-------------PREL000400--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 4,Opening Series - Race 4,FINISHED,M,Sailing,SAL,Marseille Marina,1961735,LEILUA Eroni Tui,Person,SAM,Samoa,42.0,42,POINTS,
1536,2024-08-02T15:31:32+02:00,SALMILCA7-------------PREL000400--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 4,Opening Series - Race 4,FINISHED,M,Sailing,SAL,Marseille Marina,1889113,GUARAGNA RIGONAT Francisco,Person,ARG,Argentina,,44,IRM_POINTS,UFD
6771,2024-08-02T16:59:46+02:00,SALMILCA7-------------PREL000200--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 2,Opening Series - Race 2,FINISHED,M,Sailing,SAL,Marseille Marina,1944316,PESCHIERA Stefano,Person,PER,Peru,1.0,1,POINTS,
6772,2024-08-02T16:59:46+02:00,SALMILCA7-------------PREL000200--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 2,Opening Series - Race 2,FINISHED,M,Sailing,SAL,Marseille Marina,1945990,WEARN Matt,Person,AUS,Australia,2.0,2,POINTS,
6773,2024-08-02T16:59:46+02:00,SALMILCA7-------------PREL000200--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 2,Opening Series - Race 2,FINISHED,M,Sailing,SAL,Marseille Marina,1931493,VERED VILENCHIK Omer,Person,ISR,Israel,3.0,3,POINTS,
6774,2024-08-02T16:59:46+02:00,SALMILCA7-------------PREL000200--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 2,Opening Series - Race 2,FINISHED,M,Sailing,SAL,Marseille Marina,1554860,JURISIC Filip,Person,CRO,Croatia,4.0,4,POINTS,
6775,2024-08-02T16:59:46+02:00,SALMILCA7-------------PREL000200--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 2,Opening Series - Race 2,FINISHED,M,Sailing,SAL,Marseille Marina,1905347,KONTIDES Pavlos,Person,CYP,Cyprus,5.0,5,POINTS,
6776,2024-08-02T16:59:46+02:00,SALMILCA7-------------PREL000200--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 2,Opening Series - Race 2,FINISHED,M,Sailing,SAL,Marseille Marina,1909954,RAMMO Karl-Martin,Person,EST,Estonia,6.0,6,POINTS,
6777,2024-08-02T16:59:46+02:00,SALMILCA7-------------PREL000200--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 2,Opening Series - Race 2,FINISHED,M,Sailing,SAL,Marseille Marina,1903265,de SMET William,Person,BEL,Belgium,7.0,7,POINTS,
6778,2024-08-02T16:59:46+02:00,SALMILCA7-------------PREL000200--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 2,Opening Series - Race 2,FINISHED,M,Sailing,SAL,Marseille Marina,1535853,LO Ryan,Person,SGP,Singapore,8.0,8,POINTS,
6779,2024-08-02T16:59:46+02:00,SALMILCA7-------------PREL000200--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 2,Opening Series - Race 2,FINISHED,M,Sailing,SAL,Marseille Marina,1899731,BECKETT Michael,Person,GBR,Great Britain,9.0,9,POINTS,
6780,2024-08-02T16:59:46+02:00,SALMILCA7-------------PREL000200--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 2,Opening Series - Race 2,FINISHED,M,Sailing,SAL,Marseille Marina,1981581,ZELKO Zan Luka,Person,SLO,Slovenia,10.0,10,POINTS,
6781,2024-08-02T16:59:46+02:00,SALMILCA7-------------PREL000200--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 2,Opening Series - Race 2,FINISHED,M,Sailing,SAL,Marseille Marina,1932892,MARQUES Eduardo,Person,POR,Portugal,11.0,11,POINTS,
6782,2024-08-02T16:59:46+02:00,SALMILCA7-------------PREL000200--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 2,Opening Series - Race 2,FINISHED,M,Sailing,SAL,Marseille Marina,1943037,VADNAI Jonatan,Person,HUN,Hungary,12.0,12,POINTS,
6783,2024-08-02T16:59:46+02:00,SALMILCA7-------------PREL000200--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 2,Opening Series - Race 2,FINISHED,M,Sailing,SAL,Marseille Marina,1567045,CITAK Yigit Yalcin,Person,TUR,Türkiye,13.0,13,POINTS,
6784,2024-08-02T16:59:46+02:00,SALMILCA7-------------PREL000200--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 2,Opening Series - Race 2,FINISHED,M,Sailing,SAL,Marseille Marina,1961706,HALLIDAY Nicholas,Person,HKG,"Hong Kong, China",14.0,14,POINTS,
6785,2024-08-02T16:59:46+02:00,SALMILCA7-------------PREL000200--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 2,Opening Series - Race 2,FINISHED,M,Sailing,SAL,Marseille Marina,1552005,MOHD AFENDY Khairulnizam,Person,MAS,Malaysia,15.0,15,POINTS,
6786,2024-08-02T16:59:46+02:00,SALMILCA7-------------PREL000200--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 2,Opening Series - Race 2,FINISHED,M,Sailing,SAL,Marseille Marina,1878600,TOMASGAARD Hermann,Person,NOR,Norway,16.0,16,POINTS,
6787,2024-08-02T16:59:46+02:00,SALMILCA7-------------PREL000200--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 2,Opening Series - Race 2,FINISHED,M,Sailing,SAL,Marseille Marina,1918850,SAUNDERS Thomas,Person,NZL,New Zealand,17.0,17,POINTS,
6788,2024-08-02T16:59:46+02:00,SALMILCA7-------------PREL000200--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 2,Opening Series - Race 2,FINISHED,M,Sailing,SAL,Marseille Marina,1909114,TAPPER Kaarle,Person,FIN,Finland,18.0,18,POINTS,
6789,2024-08-02T16:59:46+02:00,SALMILCA7-------------PREL000200--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 2,Opening Series - Race 2,FINISHED,M,Sailing,SAL,Marseille Marina,1559542,BERNAZ Jean-Baptiste,Person,FRA,France,19.0,19,POINTS,
6790,2024-08-02T16:59:46+02:00,SALMILCA7-------------PREL000200--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 2,Opening Series - Race 2,FINISHED,M,Sailing,SAL,Marseille Marina,1970524,BOS Duko,Person,NED,Netherlands,20.0,20,POINTS,
6791,2024-08-02T16:59:46+02:00,SALMILCA7-------------PREL000200--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 2,Opening Series - Race 2,FINISHED,M,Sailing,SAL,Marseille Marina,1899642,CHIAVARINI Lorenzo Brando,Person,ITA,Italy,21.0,21,POINTS,
6792,2024-08-02T16:59:46+02:00,SALMILCA7-------------PREL000200--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 2,Opening Series - Race 2,FINISHED,M,Sailing,SAL,Marseille Marina,1953917,MAEGLI Juan I,Person,GUA,Guatemala,22.0,22,POINTS,
6793,2024-08-02T16:59:46+02:00,SALMILCA7-------------PREL000200--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 2,Opening Series - Race 2,FINISHED,M,Sailing,SAL,Marseille Marina,1940949,DUKIC Milivoj,Person,MNE,Montenegro,23.0,23,POINTS,
6794,2024-08-02T16:59:46+02:00,SALMILCA7-------------PREL000200--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 2,Opening Series - Race 2,FINISHED,M,Sailing,SAL,Marseille Marina,1931374,ROMANYK Arthit Mikhail,Person,THA,Thailand,24.0,24,POINTS,
6795,2024-08-02T16:59:46+02:00,SALMILCA7-------------PREL000200--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 2,Opening Series - Race 2,FINISHED,M,Sailing,SAL,Marseille Marina,1931894,LYNCH Finn,Person,IRL,Ireland,25.0,25,POINTS,
6796,2024-08-02T16:59:46+02:00,SALMILCA7-------------PREL000200--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 2,Opening Series - Race 2,FINISHED,M,Sailing,SAL,Marseille Marina,1889113,GUARAGNA RIGONAT Francisco,Person,ARG,Argentina,26.0,26,POINTS,
6797,2024-08-02T16:59:46+02:00,SALMILCA7-------------PREL000200--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 2,Opening Series - Race 2,FINISHED,M,Sailing,SAL,Marseille Marina,1537187,FERNANDEZ GAMBOA Pedro Luis,Person,PUR,Puerto Rico,27.0,27,POINTS,
6798,2024-08-02T16:59:46+02:00,SALMILCA7-------------PREL000200--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 2,Opening Series - Race 2,FINISHED,M,Sailing,SAL,Marseille Marina,1938449,SEGUEL LACAMARA Clemente,Person,CHI,Chile,28.0,28,POINTS,
6799,2024-08-02T16:59:46+02:00,SALMILCA7-------------PREL000200--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 2,Opening Series - Race 2,FINISHED,M,Sailing,SAL,Marseille Marina,1895120,LUNDGAARD SCHUBERT Johan,Person,DEN,Denmark,29.0,29,POINTS,
6800,2024-08-02T16:59:46+02:00,SALMILCA7-------------PREL000200--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 2,Opening Series - Race 2,FINISHED,M,Sailing,SAL,Marseille Marina,1891955,BUHL Philipp,Person,GER,Germany,30.0,30,POINTS,
6801,2024-08-02T16:59:46+02:00,SALMILCA7-------------PREL000200--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 2,Opening Series - Race 2,FINISHED,M,Sailing,SAL,Marseille Marina,1961043,FONTES Bruno,Person,BRA,Brazil,31.0,31,POINTS,
6802,2024-08-02T16:59:46+02:00,SALMILCA7-------------PREL000200--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 2,Opening Series - Race 2,FINISHED,M,Sailing,SAL,Marseille Marina,1902253,HA Jeemin,Person,KOR,Korea,32.0,32,POINTS,
6803,2024-08-02T16:59:46+02:00,SALMILCA7-------------PREL000200--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 2,Opening Series - Race 2,FINISHED,M,Sailing,SAL,Marseille Marina,1571426,ARATHOON PACAS Enrique Jose,Person,ESA,El Salvador,33.0,33,POINTS,
6804,2024-08-02T16:59:46+02:00,SALMILCA7-------------PREL000200--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 2,Opening Series - Race 2,FINISHED,M,Sailing,SAL,Marseille Marina,1537402,SARAVANAN Vishnu,Person,IND,India,34.0,34,POINTS,
6805,2024-08-02T16:59:46+02:00,SALMILCA7-------------PREL000200--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 2,Opening Series - Race 2,FINISHED,M,Sailing,SAL,Marseille Marina,1959269,BLANCO Joaquin,Person,ESP,Spain,35.0,35,POINTS,
6806,2024-08-02T16:59:46+02:00,SALMILCA7-------------PREL000200--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 2,Opening Series - Race 2,FINISHED,M,Sailing,SAL,Marseille Marina,1537185,CHEVRIER Luc,Person,LCA,Saint Lucia,36.0,36,POINTS,
6807,2024-08-02T16:59:46+02:00,SALMILCA7-------------PREL000200--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 2,Opening Series - Race 2,FINISHED,M,Sailing,SAL,Marseille Marina,1932442,KRASODOMSKI Michal,Person,POL,Poland,37.0,37,POINTS,
6808,2024-08-02T16:59:46+02:00,SALMILCA7-------------PREL000200--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 2,Opening Series - Race 2,FINISHED,M,Sailing,SAL,Marseille Marina,1571490,LETTSOME Thad,Person,IVB,"Virgin Islands, B",38.0,38,POINTS,
6809,2024-08-02T16:59:46+02:00,SALMILCA7-------------PREL000200--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 2,Opening Series - Race 2,FINISHED,M,Sailing,SAL,Marseille Marina,1540693,van AANHOLT Just,Person,ARU,Aruba,39.0,39,POINTS,
6810,2024-08-02T16:59:46+02:00,SALMILCA7-------------PREL000200--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 2,Opening Series - Race 2,FINISHED,M,Sailing,SAL,Marseille Marina,1892075,BADAWY Aly,Person,EGY,Egypt,40.0,40,POINTS,
6811,2024-08-02T16:59:46+02:00,SALMILCA7-------------PREL000200--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 2,Opening Series - Race 2,FINISHED,M,Sailing,SAL,Marseille Marina,1961735,LEILUA Eroni Tui,Person,SAM,Samoa,41.0,41,POINTS,
6812,2024-08-02T16:59:46+02:00,SALMILCA7-------------PREL000200--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 2,Opening Series - Race 2,FINISHED,M,Sailing,SAL,Marseille Marina,1917777,ANDRE Filipe,Person,ANG,Angola,42.0,42,POINTS,
6813,2024-08-02T16:59:46+02:00,SALMILCA7-------------PREL000200--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 2,Opening Series - Race 2,FINISHED,M,Sailing,SAL,Marseille Marina,1562117,RATULU Viliame,Person,FIJ,Fiji,43.0,43,POINTS,
1381,2024-08-03T13:44:08+02:00,SALMILCA7-------------PREL000500--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 5,Opening Series - Race 5,FINISHED,M,Sailing,SAL,Marseille Marina,1945990,WEARN Matt,Person,AUS,Australia,1.0,1,POINTS,
1382,2024-08-03T13:44:08+02:00,SALMILCA7-------------PREL000500--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 5,Opening Series - Race 5,FINISHED,M,Sailing,SAL,Marseille Marina,1981581,ZELKO Zan Luka,Person,SLO,Slovenia,2.0,2,POINTS,
1383,2024-08-03T13:44:08+02:00,SALMILCA7-------------PREL000500--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 5,Opening Series - Race 5,FINISHED,M,Sailing,SAL,Marseille Marina,1559542,BERNAZ Jean-Baptiste,Person,FRA,France,3.0,3,POINTS,
1384,2024-08-03T13:44:08+02:00,SALMILCA7-------------PREL000500--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 5,Opening Series - Race 5,FINISHED,M,Sailing,SAL,Marseille Marina,1899731,BECKETT Michael,Person,GBR,Great Britain,4.0,4,POINTS,
1385,2024-08-03T13:44:08+02:00,SALMILCA7-------------PREL000500--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 5,Opening Series - Race 5,FINISHED,M,Sailing,SAL,Marseille Marina,1943037,VADNAI Jonatan,Person,HUN,Hungary,5.0,5,POINTS,
1386,2024-08-03T13:44:08+02:00,SALMILCA7-------------PREL000500--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 5,Opening Series - Race 5,FINISHED,M,Sailing,SAL,Marseille Marina,1889113,GUARAGNA RIGONAT Francisco,Person,ARG,Argentina,6.0,6,POINTS,
1387,2024-08-03T13:44:08+02:00,SALMILCA7-------------PREL000500--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 5,Opening Series - Race 5,FINISHED,M,Sailing,SAL,Marseille Marina,1940949,DUKIC Milivoj,Person,MNE,Montenegro,7.0,7,POINTS,
1388,2024-08-03T13:44:08+02:00,SALMILCA7-------------PREL000500--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 5,Opening Series - Race 5,FINISHED,M,Sailing,SAL,Marseille Marina,1938449,SEGUEL LACAMARA Clemente,Person,CHI,Chile,8.0,8,POINTS,
1389,2024-08-03T13:44:08+02:00,SALMILCA7-------------PREL000500--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 5,Opening Series - Race 5,FINISHED,M,Sailing,SAL,Marseille Marina,1953917,MAEGLI Juan I,Person,GUA,Guatemala,9.0,9,POINTS,
1390,2024-08-03T13:44:08+02:00,SALMILCA7-------------PREL000500--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 5,Opening Series - Race 5,FINISHED,M,Sailing,SAL,Marseille Marina,1905347,KONTIDES Pavlos,Person,CYP,Cyprus,10.0,10,POINTS,
1391,2024-08-03T13:44:08+02:00,SALMILCA7-------------PREL000500--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 5,Opening Series - Race 5,FINISHED,M,Sailing,SAL,Marseille Marina,1537185,CHEVRIER Luc,Person,LCA,Saint Lucia,11.0,11,POINTS,
1392,2024-08-03T13:44:08+02:00,SALMILCA7-------------PREL000500--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 5,Opening Series - Race 5,FINISHED,M,Sailing,SAL,Marseille Marina,1931894,LYNCH Finn,Person,IRL,Ireland,12.0,12,POINTS,
1393,2024-08-03T13:44:08+02:00,SALMILCA7-------------PREL000500--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 5,Opening Series - Race 5,FINISHED,M,Sailing,SAL,Marseille Marina,1903265,de SMET William,Person,BEL,Belgium,13.0,13,POINTS,
1394,2024-08-03T13:44:08+02:00,SALMILCA7-------------PREL000500--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 5,Opening Series - Race 5,FINISHED,M,Sailing,SAL,Marseille Marina,1970524,BOS Duko,Person,NED,Netherlands,14.0,14,POINTS,
1395,2024-08-03T13:44:08+02:00,SALMILCA7-------------PREL000500--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 5,Opening Series - Race 5,FINISHED,M,Sailing,SAL,Marseille Marina,1878600,TOMASGAARD Hermann,Person,NOR,Norway,15.0,15,POINTS,
1396,2024-08-03T13:44:08+02:00,SALMILCA7-------------PREL000500--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 5,Opening Series - Race 5,FINISHED,M,Sailing,SAL,Marseille Marina,1571426,ARATHOON PACAS Enrique Jose,Person,ESA,El Salvador,16.0,16,POINTS,
1397,2024-08-03T13:44:08+02:00,SALMILCA7-------------PREL000500--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 5,Opening Series - Race 5,FINISHED,M,Sailing,SAL,Marseille Marina,1899642,CHIAVARINI Lorenzo Brando,Person,ITA,Italy,17.0,17,POINTS,
1398,2024-08-03T13:44:08+02:00,SALMILCA7-------------PREL000500--,SALMILCA7,Men's Dinghy,Men's Dinghy - Race 5,Opening Series - Race 5,FINISHED,M,Sailing,SAL,Marseille Marina,1961706,HALLIDAY Nicholas,Person,HKG,"Hong Kong, China",18.0,18,POINTS,
