,date,stage_code,event_code,event_name,event_stage,stage,stage_status,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,rank,result,result_type,result_IRM,result_diff,qualification_mark,start_order,bib
13051,2024-08-02T20:57:40+02:00,BMXWINDVRACE----------SFNL000202--,BMXWINDVRACE,Women,"Women, Semifinals Run 2 Heat 2",Semifinals Run 2 Heat 2,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1895670,ETIENNE Axelle,Person,FRA,France,5.0,36.244,TIME,,+1.905,,6,13
13052,2024-08-02T20:57:40+02:00,BMXWINDVRACE----------SFNL000202--,BMXWINDVRACE,Women,"Women, Semifinals Run 2 Heat 2",Semifinals Run 2 Heat 2,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1976419,AEBERHARD Nadine,Person,SUI,Switzerland,6.0,36.334,TIME,,+1.995,,8,94
13053,2024-08-02T20:57:40+02:00,BMXWINDVRACE----------SFNL000202--,BMXWINDVRACE,Women,"Women, Semifinals Run 2 Heat 2",Semifinals Run 2 Heat 2,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1955109,WILLOUGHBY Alise,Person,USA,United States,7.0,36.624,TIME,,+2.285,,2,11
13054,2024-08-02T20:57:40+02:00,BMXWINDVRACE----------SFNL000202--,BMXWINDVRACE,Women,"Women, Semifinals Run 2 Heat 2",Semifinals Run 2 Heat 2,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1945772,HATAKEYAMA Sae,Person,JPN,Japan,8.0,38.154,TIME,,+3.815,,7,85
4498,2024-08-02T21:25:51+02:00,BMXWINDVRACE----------SFNL000301--,BMXWINDVRACE,Women,"Women, Semifinals Run 3 Heat 1",Semifinals Run 3 Heat 1,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1912553,SHRIEVER Bethany,Person,GBR,Great Britain,1.0,34.326,TIME,,,,1,911
4499,2024-08-02T21:25:51+02:00,BMXWINDVRACE----------SFNL000301--,BMXWINDVRACE,Women,"Women, Semifinals Run 3 Heat 1",Semifinals Run 3 Heat 1,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1955109,WILLOUGHBY Alise,Person,USA,United States,2.0,34.833,TIME,,+0.507,,6,11
4500,2024-08-02T21:25:51+02:00,BMXWINDVRACE----------SFNL000301--,BMXWINDVRACE,Women,"Women, Semifinals Run 3 Heat 1",Semifinals Run 3 Heat 1,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1976480,CLAESSENS Zoe,Person,SUI,Switzerland,3.0,34.848,TIME,,+0.522,,3,2
4501,2024-08-02T21:25:51+02:00,BMXWINDVRACE----------SFNL000301--,BMXWINDVRACE,Women,"Women, Semifinals Run 3 Heat 1",Semifinals Run 3 Heat 1,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1969181,VEENSTRA Manon,Person,NED,Netherlands,4.0,35.543,TIME,,+1.217,,2,61
4502,2024-08-02T21:25:51+02:00,BMXWINDVRACE----------SFNL000301--,BMXWINDVRACE,Women,"Women, Semifinals Run 3 Heat 1",Semifinals Run 3 Heat 1,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1966693,SIMPSON Molly,Person,CAN,Canada,5.0,36.349,TIME,,+2.023,,4,44
4503,2024-08-02T21:25:51+02:00,BMXWINDVRACE----------SFNL000301--,BMXWINDVRACE,Women,"Women, Semifinals Run 3 Heat 1",Semifinals Run 3 Heat 1,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1955107,VAUGHN Daleny,Person,USA,United States,6.0,36.910,TIME,,+2.584,,7,31
4504,2024-08-02T21:25:51+02:00,BMXWINDVRACE----------SFNL000301--,BMXWINDVRACE,Women,"Women, Semifinals Run 3 Heat 1",Semifinals Run 3 Heat 1,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1945772,HATAKEYAMA Sae,Person,JPN,Japan,7.0,37.207,TIME,,+2.881,,8,85
4505,2024-08-02T21:25:51+02:00,BMXWINDVRACE----------SFNL000301--,BMXWINDVRACE,Women,"Women, Semifinals Run 3 Heat 1",Semifinals Run 3 Heat 1,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1543485,BOLLE CARRILLO Gabriela,Person,COL,Colombia,8.0,37.795,TIME,,+3.469,,5,14
13032,2024-08-02T21:25:51+02:00,BMXWINDVRACE----------SFNL000302--,BMXWINDVRACE,Women,"Women, Semifinals Run 3 Heat 2",Semifinals Run 3 Heat 2,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1940127,SAKAKIBARA Saya,Person,AUS,Australia,1.0,34.189,TIME,,,,1,77
13033,2024-08-02T21:25:51+02:00,BMXWINDVRACE----------SFNL000302--,BMXWINDVRACE,Women,"Women, Semifinals Run 3 Heat 2",Semifinals Run 3 Heat 2,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1969176,SMULDERS Merel,Person,NED,Netherlands,2.0,35.057,TIME,,+0.868,,7,22
13034,2024-08-02T21:25:51+02:00,BMXWINDVRACE----------SFNL000302--,BMXWINDVRACE,Women,"Women, Semifinals Run 3 Heat 2",Semifinals Run 3 Heat 2,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1969174,SMULDERS Laura,Person,NED,Netherlands,3.0,35.610,TIME,,+1.421,,2,110
13035,2024-08-02T21:25:51+02:00,BMXWINDVRACE----------SFNL000302--,BMXWINDVRACE,Women,"Women, Semifinals Run 3 Heat 2",Semifinals Run 3 Heat 2,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1895670,ETIENNE Axelle,Person,FRA,France,4.0,36.413,TIME,,+2.224,,5,13
13036,2024-08-02T21:25:51+02:00,BMXWINDVRACE----------SFNL000302--,BMXWINDVRACE,Women,"Women, Semifinals Run 3 Heat 2",Semifinals Run 3 Heat 2,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1976419,AEBERHARD Nadine,Person,SUI,Switzerland,5.0,36.517,TIME,,+2.328,,6,94
13037,2024-08-02T21:25:51+02:00,BMXWINDVRACE----------SFNL000302--,BMXWINDVRACE,Women,"Women, Semifinals Run 3 Heat 2",Semifinals Run 3 Heat 2,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1909859,KEJLSTRUP Malene,Person,DEN,Denmark,6.0,37.454,TIME,,+3.265,,8,175
13038,2024-08-02T21:25:51+02:00,BMXWINDVRACE----------SFNL000302--,BMXWINDVRACE,Women,"Women, Semifinals Run 3 Heat 2",Semifinals Run 3 Heat 2,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1543483,PAJON LONDONO Mariana,Person,COL,Colombia,7.0,40.796,TIME,,+6.607,,3,100
13039,2024-08-02T21:25:51+02:00,BMXWINDVRACE----------SFNL000302--,BMXWINDVRACE,Women,"Women, Semifinals Run 3 Heat 2",Semifinals Run 3 Heat 2,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1940126,REYNOLDS Lauren,Person,AUS,Australia,8.0,52.185,TIME,,+17.996,,4,21
6572,2024-08-02T21:56:40+02:00,BMXWINDVRACE----------FNL-000100--,BMXWINDVRACE,Women,"Women, Final",Final,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1940127,SAKAKIBARA Saya,Person,AUS,Australia,1.0,34.231,TIME,,,,1,77
6573,2024-08-02T21:56:40+02:00,BMXWINDVRACE----------FNL-000100--,BMXWINDVRACE,Women,"Women, Final",Final,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1969181,VEENSTRA Manon,Person,NED,Netherlands,2.0,34.954,TIME,,+0.723,,5,61
6574,2024-08-02T21:56:40+02:00,BMXWINDVRACE----------FNL-000100--,BMXWINDVRACE,Women,"Women, Final",Final,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1976480,CLAESSENS Zoe,Person,SUI,Switzerland,3.0,35.060,TIME,,+0.829,,4,2
6575,2024-08-02T21:56:40+02:00,BMXWINDVRACE----------FNL-000100--,BMXWINDVRACE,Women,"Women, Final",Final,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1969174,SMULDERS Laura,Person,NED,Netherlands,4.0,35.745,TIME,,+1.514,,6,110
6576,2024-08-02T21:56:40+02:00,BMXWINDVRACE----------FNL-000100--,BMXWINDVRACE,Women,"Women, Final",Final,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1966693,SIMPSON Molly,Person,CAN,Canada,5.0,35.833,TIME,,+1.602,,7,44
6577,2024-08-02T21:56:40+02:00,BMXWINDVRACE----------FNL-000100--,BMXWINDVRACE,Women,"Women, Final",Final,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1955109,WILLOUGHBY Alise,Person,USA,United States,6.0,36.171,TIME,,+1.940,,3,11
6578,2024-08-02T21:56:40+02:00,BMXWINDVRACE----------FNL-000100--,BMXWINDVRACE,Women,"Women, Final",Final,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1895670,ETIENNE Axelle,Person,FRA,France,7.0,36.273,TIME,,+2.042,,8,13
6579,2024-08-02T21:56:40+02:00,BMXWINDVRACE----------FNL-000100--,BMXWINDVRACE,Women,"Women, Final",Final,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1912553,SHRIEVER Bethany,Person,GBR,Great Britain,8.0,36.496,TIME,,+2.265,,2,911
