,date,stage_code,event_code,event_name,event_stage,stage,stage_status,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,rank,result,result_type,result_IRM,result_diff,qualification_mark,start_order,bib
12128,2024-08-01T09:48:58+02:00,ATHM20KMWALK----------FNL-000100--,ATHM20KMWALK,Men's 20km Race Walk,Men's 20km Race Walk,Final,FINISHED,M,Athletics,ATH,Trocadéro,1571576,HLAVAN Ihor,Person,UKR,Ukraine,40.0,1:24:52,TIME,,+5:57,,49,78
12129,2024-08-01T09:48:58+02:00,ATHM20KMWALK----------FNL-000100--,ATHM20KMWALK,Men's 20km Race Walk,Men's 20km Race Walk,Final,FINISHED,M,Athletics,ATH,Trocadéro,1570195,ORSONI Riccardo,Person,ITA,Italy,41.0,1:25:08,TIME,,+6:13,,32,54
12130,2024-08-01T09:48:58+02:00,ATHM20KMWALK----------FNL-000100--,ATHM20KMWALK,Men's 20km Race Walk,Men's 20km Race Walk,Final,FINISHED,M,Athletics,ATH,Trocadéro,1902608,CHOE Byeongkwang,Person,KOR,Korea,42.0,1:26:15,TIME,,+7:20,,38,62
12131,2024-08-01T09:48:58+02:00,ATHM20KMWALK----------FNL-000100--,ATHM20KMWALK,Men's 20km Race Walk,Men's 20km Race Walk,Final,FINISHED,M,Athletics,ATH,Trocadéro,1952943,BARRONDO Erick Bernabe,Person,GUA,Guatemala,43.0,1:26:19,TIME,,+7:24,,24,43
12132,2024-08-01T09:48:58+02:00,ATHM20KMWALK----------FNL-000100--,ATHM20KMWALK,Men's 20km Race Walk,Men's 20km Race Walk,Final,FINISHED,M,Athletics,ATH,Trocadéro,1916820,HELEBRANDT Mate,Person,HUN,Hungary,44.0,1:27:17,TIME,,+8:22,,26,45
12133,2024-08-01T09:48:58+02:00,ATHM20KMWALK----------FNL-000100--,ATHM20KMWALK,Men's 20km Race Walk,Men's 20km Race Walk,Final,FINISHED,M,Athletics,ATH,Trocadéro,1566887,KORKMAZ Salih,Person,TUR,Türkiye,45.0,1:29:05,TIME,,+10:10,,48,76
12134,2024-08-01T09:48:58+02:00,ATHM20KMWALK----------FNL-000100--,ATHM20KMWALK,Men's 20km Race Walk,Men's 20km Race Walk,Final,FINISHED,M,Athletics,ATH,Trocadéro,1928799,VENYERCSAN Bence,Person,HUN,Hungary,46.0,1:29:14,TIME,,+10:19,,27,47
12135,2024-08-01T09:48:58+02:00,ATHM20KMWALK----------FNL-000100--,ATHM20KMWALK,Men's 20km Race Walk,Men's 20km Race Walk,Final,FINISHED,M,Athletics,ATH,Trocadéro,1935518,RODRIGUEZ Cesar Augusto,Person,PER,Peru,,,IRM,DNF,,,43,68
12136,2024-08-01T09:48:58+02:00,ATHM20KMWALK----------FNL-000100--,ATHM20KMWALK,Men's 20km Race Walk,Men's 20km Race Walk,Final,FINISHED,M,Athletics,ATH,Trocadéro,1544358,SINGH Akshdeep,Person,IND,India,,,IRM,DNF,,,29,50
12137,2024-08-01T09:48:58+02:00,ATHM20KMWALK----------FNL-000100--,ATHM20KMWALK,Men's 20km Race Walk,Men's 20km Race Walk,Final,FINISHED,M,Athletics,ATH,Trocadéro,1535203,DOCTOR Jose Luis,Person,MEX,Mexico,,,IRM,DQ,,,40,64
8475,2024-08-04T19:55:20+02:00,ATHM400M--------------RND1000100--,ATHM400M,Men's 400m,Men's 400m Round 1 - Heat 1,Round 1 - Heat 1,FINISHED,M,Athletics,ATH,Stade de France,1924430,HUDSON-SMITH Matthew,Person,GBR,Great Britain,1.0,44.78,TIME,,,Q,6,705
8476,2024-08-04T19:55:20+02:00,ATHM400M--------------RND1000100--,ATHM400M,Men's 400m,Men's 400m Round 1 - Heat 1,Round 1 - Heat 1,FINISHED,M,Athletics,ATH,Stade de France,1960604,BAILEY Christopher,Person,USA,United States,2.0,44.89,TIME,,,Q,3,1289
8477,2024-08-04T19:55:20+02:00,ATHM400M--------------RND1000100--,ATHM400M,Men's 400m,Men's 400m Round 1 - Heat 1,Round 1 - Heat 1,FINISHED,M,Athletics,ATH,Stade de France,1878368,INGVALDSEN Havard Bentdal,Person,NOR,Norway,3.0,45.46,TIME,,,Q,4,1093
8478,2024-08-04T19:55:20+02:00,ATHM400M--------------RND1000100--,ATHM400M,Men's 400m,Men's 400m Round 1 - Heat 1,Round 1 - Heat 1,FINISHED,M,Athletics,ATH,Stade de France,1929428,OKEZIE Chidi,Person,NGR,Nigeria,4.0,45.52,TIME,,,Re,7,1085
8479,2024-08-04T19:55:20+02:00,ATHM400M--------------RND1000100--,ATHM400M,Men's 400m,Men's 400m Round 1 - Heat 1,Round 1 - Heat 1,FINISHED,M,Athletics,ATH,Stade de France,1921607,SATO Kentaro,Person,JPN,Japan,5.0,45.60,TIME,,,Re,2,946
8480,2024-08-04T19:55:20+02:00,ATHM400M--------------RND1000100--,ATHM400M,Men's 400m,Men's 400m Round 1 - Heat 1,Round 1 - Heat 1,FINISHED,M,Athletics,ATH,Stade de France,1571562,POHORILKO Oleksandr,Person,UKR,Ukraine,6.0,45.71,TIME,,,Re,8,1284
8481,2024-08-04T19:55:20+02:00,ATHM400M--------------RND1000100--,ATHM400M,Men's 400m,Men's 400m Round 1 - Heat 1,Round 1 - Heat 1,FINISHED,M,Athletics,ATH,Stade de France,1912080,WATKIN Deandre,Person,JAM,Jamaica,7.0,45.97,TIME,,,Re,5,917
823,2024-08-04T19:55:22+02:00,ATHM400M--------------RND1000200--,ATHM400M,Men's 400m,Men's 400m Round 1 - Heat 2,Round 1 - Heat 2,FINISHED,M,Athletics,ATH,Stade de France,1965289,NORMAN Michael,Person,USA,United States,1.0,44.10,TIME,,,Q,6,1337
824,2024-08-04T19:55:22+02:00,ATHM400M--------------RND1000200--,ATHM400M,Men's 400m,Men's 400m Round 1 - Heat 2,Round 1 - Heat 2,FINISHED,M,Athletics,ATH,Stade de France,1911407,RICHARDS Jereem,Person,TTO,Trinidad and Tobago,2.0,44.31,TIME,,,Q,9,1257
825,2024-08-04T19:55:22+02:00,ATHM400M--------------RND1000200--,ATHM400M,Men's 400m,Men's 400m Round 1 - Heat 2,Round 1 - Heat 2,FINISHED,M,Athletics,ATH,Stade de France,1950939,KEBINATSHIPI Busang Collen,Person,BOT,Botswana,3.0,44.45,TIME,,,Q,2,407
826,2024-08-04T19:55:22+02:00,ATHM400M--------------RND1000200--,ATHM400M,Men's 400m,Men's 400m Round 1 - Heat 2,Round 1 - Heat 2,FINISHED,M,Athletics,ATH,Stade de France,1566689,YAHIA IBRAHIM Ammar Ismail,Person,QAT,Qatar,4.0,44.66,TIME,,,Re,8,1170
827,2024-08-04T19:55:22+02:00,ATHM400M--------------RND1000200--,ATHM400M,Men's 400m,Men's 400m Round 1 - Heat 2,Round 1 - Heat 2,FINISHED,M,Athletics,ATH,Stade de France,1900497,BAILEY Sean,Person,JAM,Jamaica,5.0,44.68,TIME,,,Re,5,886
828,2024-08-04T19:55:22+02:00,ATHM400M--------------RND1000200--,ATHM400M,Men's 400m,Men's 400m Round 1 - Heat 2,Round 1 - Heat 2,FINISHED,M,Athletics,ATH,Stade de France,1920683,MOLNAR Attila,Person,HUN,Hungary,6.0,45.24,TIME,,,Re,4,803
829,2024-08-04T19:55:22+02:00,ATHM400M--------------RND1000200--,ATHM400M,Men's 400m,Men's 400m Round 1 - Heat 2,Round 1 - Heat 2,FINISHED,M,Athletics,ATH,Stade de France,1543446,ZAMBRANO Anthony Jose,Person,COL,Colombia,7.0,45.49,TIME,,,Re,7,521
830,2024-08-04T19:55:22+02:00,ATHM400M--------------RND1000200--,ATHM400M,Men's 400m,Men's 400m Round 1 - Heat 2,Round 1 - Heat 2,FINISHED,M,Athletics,ATH,Stade de France,1537331,JOSEPH Michael,Person,LCA,Saint Lucia,8.0,45.69,TIME,,,Re,3,1010
842,2024-08-04T19:55:23+02:00,ATHM400M--------------RND1000300--,ATHM400M,Men's 400m,Men's 400m Round 1 - Heat 3,Round 1 - Heat 3,FINISHED,M,Athletics,ATH,Stade de France,1937531,SAMUKONGA Muzala,Person,ZAM,Zambia,1.0,44.56,TIME,,,Q,3,1378
843,2024-08-04T19:55:23+02:00,ATHM400M--------------RND1000300--,ATHM400M,Men's 400m,Men's 400m Round 1 - Heat 3,Round 1 - Heat 3,FINISHED,M,Athletics,ATH,Stade de France,1950897,NDORI Bayapo,Person,BOT,Botswana,2.0,44.87,TIME,,,Q,2,410
844,2024-08-04T19:55:23+02:00,ATHM400M--------------RND1000300--,ATHM400M,Men's 400m,Men's 400m Round 1 - Heat 3,Round 1 - Heat 3,FINISHED,M,Athletics,ATH,Stade de France,1552296,SITO Luca,Person,ITA,Italy,3.0,44.99,TIME,,,Q,8,870
845,2024-08-04T19:55:23+02:00,ATHM400M--------------RND1000300--,ATHM400M,Men's 400m,Men's 400m Round 1 - Heat 3,Round 1 - Heat 3,FINISHED,M,Athletics,ATH,Stade de France,1920092,BREDAU Jean Paul,Person,GER,Germany,4.0,45.07,TIME,,,Re,5,740
846,2024-08-04T19:55:23+02:00,ATHM400M--------------RND1000300--,ATHM400M,Men's 400m,Men's 400m Round 1 - Heat 3,Round 1 - Heat 3,FINISHED,M,Athletics,ATH,Stade de France,1895555,BORLEE Dylan,Person,BEL,Belgium,5.0,45.36,TIME,,,Re,7,374
847,2024-08-04T19:55:23+02:00,ATHM400M--------------RND1000300--,ATHM400M,Men's 400m,Men's 400m Round 1 - Heat 3,Round 1 - Heat 3,FINISHED,M,Athletics,ATH,Stade de France,1921553,NAKAJIMA Yuki Joseph,Person,JPN,Japan,6.0,45.37,TIME,,,Re,9,939
848,2024-08-04T19:55:23+02:00,ATHM400M--------------RND1000300--,ATHM400M,Men's 400m,Men's 400m Round 1 - Heat 3,Round 1 - Heat 3,FINISHED,M,Athletics,ATH,Stade de France,1981067,PILLAY Lythe,Person,RSA,South Africa,7.0,45.60,TIME,,,Re,6,1187
849,2024-08-04T19:55:23+02:00,ATHM400M--------------RND1000300--,ATHM400M,Men's 400m,Men's 400m Round 1 - Heat 3,Round 1 - Heat 3,FINISHED,M,Athletics,ATH,Stade de France,1892126,KRSEK Matej,Person,CZE,Czechia,8.0,45.71,TIME,,,Re,4,542
6176,2024-08-04T19:55:52+02:00,ATHM400M--------------RND1000400--,ATHM400M,Men's 400m,Men's 400m Round 1 - Heat 4,Round 1 - Heat 4,FINISHED,M,Athletics,ATH,Stade de France,1960177,HALL Quincy,Person,USA,United States,1.0,44.28,TIME,,,Q,7,1309
6177,2024-08-04T19:55:52+02:00,ATHM400M--------------RND1000400--,ATHM400M,Men's 400m,Men's 400m Round 1 - Heat 4,Round 1 - Heat 4,FINISHED,M,Athletics,ATH,Stade de France,1986723,OGAZI Samuel,Person,NGR,Nigeria,2.0,44.50,TIME,,,Q,5,1082
6178,2024-08-04T19:55:52+02:00,ATHM400M--------------RND1000400--,ATHM400M,Men's 400m,Men's 400m Round 1 - Heat 4,Round 1 - Heat 4,FINISHED,M,Athletics,ATH,Stade de France,1939847,HOLDER Reece,Person,AUS,Australia,3.0,44.53,TIME,,,Q,6,333
6179,2024-08-04T19:55:52+02:00,ATHM400M--------------RND1000400--,ATHM400M,Men's 400m,Men's 400m Round 1 - Heat 4,Round 1 - Heat 4,FINISHED,M,Athletics,ATH,Stade de France,1895590,SACOOR Jonathan,Person,BEL,Belgium,4.0,45.08,TIME,,,Re,8,388
6180,2024-08-04T19:55:52+02:00,ATHM400M--------------RND1000400--,ATHM400M,Men's 400m,Men's 400m Round 1 - Heat 4,Round 1 - Heat 4,FINISHED,M,Athletics,ATH,Stade de France,1966346,OGANDO Alexander,Person,DOM,Dominican Republic,5.0,45.11,TIME,,,Re,2,561
6181,2024-08-04T19:55:52+02:00,ATHM400M--------------RND1000400--,ATHM400M,Men's 400m,Men's 400m Round 1 - Heat 4,Round 1 - Heat 4,FINISHED,M,Athletics,ATH,Stade de France,1537538,LARREGINA Elian,Person,ARG,Argentina,6.0,47.80,TIME,,,Re,3,314
6182,2024-08-04T19:55:52+02:00,ATHM400M--------------RND1000400--,ATHM400M,Men's 400m,Men's 400m Round 1 - Heat 4,Round 1 - Heat 4,FINISHED,M,Athletics,ATH,Stade de France,1907958,GARDINER Steven,Person,BAH,Bahamas,,,IRM,DNS,,,4,361
6168,2024-08-04T19:55:54+02:00,ATHM400M--------------RND1000500--,ATHM400M,Men's 400m,Men's 400m Round 1 - Heat 5,Round 1 - Heat 5,FINISHED,M,Athletics,ATH,Stade de France,1564964,JAMES Kirani,Person,GRN,Grenada,1.0,44.78,TIME,,,Q,6,792
6169,2024-08-04T19:55:54+02:00,ATHM400M--------------RND1000500--,ATHM400M,Men's 400m,Men's 400m Round 1 - Heat 5,Round 1 - Heat 5,FINISHED,M,Athletics,ATH,Stade de France,1974208,MORALES-WILLIAMS Christopher,Person,CAN,Canada,2.0,44.96,TIME,,,Q,8,463
6170,2024-08-04T19:55:54+02:00,ATHM400M--------------RND1000500--,ATHM400M,Men's 400m,Men's 400m Round 1 - Heat 5,Round 1 - Heat 5,FINISHED,M,Athletics,ATH,Stade de France,1996131,SINGHAPURAGE Aruna Dharshana,Person,SRI,Sri Lanka,3.0,44.99,TIME,,,Q,9,1213
6171,2024-08-04T19:55:54+02:00,ATHM400M--------------RND1000500--,ATHM400M,Men's 400m,Men's 400m Round 1 - Heat 5,Round 1 - Heat 5,FINISHED,M,Athletics,ATH,Stade de France,1981066,NENE Zakithi,Person,RSA,South Africa,4.0,45.01,TIME,,,Re,4,1184
6172,2024-08-04T19:55:54+02:00,ATHM400M--------------RND1000500--,ATHM400M,Men's 400m,Men's 400m Round 1 - Heat 5,Round 1 - Heat 5,FINISHED,M,Athletics,ATH,Stade de France,1950918,SCOTCH Leungo,Person,BOT,Botswana,5.0,45.28,TIME,,,Re,7,414
6173,2024-08-04T19:55:54+02:00,ATHM400M--------------RND1000500--,ATHM400M,Men's 400m,Men's 400m Round 1 - Heat 5,Round 1 - Heat 5,FINISHED,M,Athletics,ATH,Stade de France,1977868,SPITZ Lionel,Person,SUI,Switzerland,6.0,45.81,TIME,,,Re,3,1227
6174,2024-08-04T19:55:54+02:00,ATHM400M--------------RND1000500--,ATHM400M,Men's 400m,Men's 400m Round 1 - Heat 5,Round 1 - Heat 5,FINISHED,M,Athletics,ATH,Stade de France,1952028,CARVALHO Lucas,Person,BRA,Brazil,7.0,45.85,TIME,,,Re,5,420
6175,2024-08-04T19:55:54+02:00,ATHM400M--------------RND1000500--,ATHM400M,Men's 400m,Men's 400m Round 1 - Heat 5,Round 1 - Heat 5,FINISHED,M,Athletics,ATH,Stade de France,1552177,RE Davide,Person,ITA,Italy,8.0,46.74,TIME,,,Re,2,864
10395,2024-08-04T19:55:56+02:00,ATHM400M--------------RND1000600--,ATHM400M,Men's 400m,Men's 400m Round 1 - Heat 6,Round 1 - Heat 6,FINISHED,M,Athletics,ATH,Stade de France,1924409,DOBSON Charles,Person,GBR,Great Britain,1.0,44.96,TIME,,,Q,5,697
10396,2024-08-04T19:55:56+02:00,ATHM400M--------------RND1000600--,ATHM400M,Men's 400m,Men's 400m Round 1 - Heat 6,Round 1 - Heat 6,FINISHED,M,Athletics,ATH,Stade de France,1895568,DOOM Alexander,Person,BEL,Belgium,2.0,45.01,TIME,,,Q,7,380
10397,2024-08-04T19:55:56+02:00,ATHM400M--------------RND1000600--,ATHM400M,Men's 400m,Men's 400m Round 1 - Heat 6,Round 1 - Heat 6,FINISHED,M,Athletics,ATH,Stade de France,1938903,POWELL Jevaughn,Person,JAM,Jamaica,3.0,45.12,TIME,,,Q,3,910
10398,2024-08-04T19:55:56+02:00,ATHM400M--------------RND1000600--,ATHM400M,Men's 400m,Men's 400m Round 1 - Heat 6,Round 1 - Heat 6,FINISHED,M,Athletics,ATH,Stade de France,1938765,COELHO Joao,Person,POR,Portugal,4.0,45.35,TIME,,,Re,9,1155
10399,2024-08-04T19:55:56+02:00,ATHM400M--------------RND1000600--,ATHM400M,Men's 400m,Men's 400m Round 1 - Heat 6,Round 1 - Heat 6,FINISHED,M,Athletics,ATH,Stade de France,1953070,DIOUF Cheikh Tidiane,Person,SEN,Senegal,5.0,45.59,TIME,,,Re,2,1203
10400,2024-08-04T19:55:56+02:00,ATHM400M--------------RND1000600--,ATHM400M,Men's 400m,Men's 400m Round 1 - Heat 6,Round 1 - Heat 6,FINISHED,M,Athletics,ATH,Stade de France,1921605,SATO Fuga,Person,JPN,Japan,6.0,46.13,TIME,,,Re,8,945
10401,2024-08-04T19:55:56+02:00,ATHM400M--------------RND1000600--,ATHM400M,Men's 400m,Men's 400m Round 1 - Heat 6,Round 1 - Heat 6,FINISHED,M,Athletics,ATH,Stade de France,1910644,BIRON Gilles,Person,FRA,France,7.0,46.19,TIME,,,Re,4,638
10402,2024-08-04T19:55:56+02:00,ATHM400M--------------RND1000600--,ATHM400M,Men's 400m,Men's 400m Round 1 - Heat 6,Round 1 - Heat 6,FINISHED,M,Athletics,ATH,Stade de France,1936598,EKWAM Zablon Ekhal,Person,KEN,Kenya,,,IRM,DNF,,,6,965
12364,2024-08-02T13:09:05+02:00,ATHMDECATH------------LJ--B00100--,ATHMDECATH,Men's Decathlon,Men's Decathlon Long Jump - Group B,Long Jump - Group B,FINISHED,M,Athletics,ATH,Stade de France,1878375,SKOTHEIM Sander,Person,NOR,Norway,1.0,8.03,DISTANCE,,,,9,1100
12365,2024-08-02T13:09:05+02:00,ATHMDECATH------------LJ--B00100--,ATHMDECATH,Men's Decathlon,Men's Decathlon Long Jump - Group B,Long Jump - Group B,FINISHED,M,Athletics,ATH,Stade de France,1920180,NEUGEBAUER Leo,Person,GER,Germany,2.0,7.98,DISTANCE,,,,7,759
12366,2024-08-02T13:09:05+02:00,ATHMDECATH------------LJ--B00100--,ATHMDECATH,Men's Decathlon,Men's Decathlon Long Jump - Group B,Long Jump - Group B,FINISHED,M,Athletics,ATH,Stade de France,1878353,ROOTH Markus,Person,NOR,Norway,3.0,7.80,DISTANCE,,,,5,1099
12367,2024-08-02T13:09:05+02:00,ATHMDECATH------------LJ--B00100--,ATHMDECATH,Men's Decathlon,Men's Decathlon Long Jump - Group B,Long Jump - Group B,FINISHED,M,Athletics,ATH,Stade de France,1974335,WARNER Damian,Person,CAN,Canada,4.0,7.79,DISTANCE,,,,8,468
12368,2024-08-02T13:09:05+02:00,ATHMDECATH------------LJ--B00100--,ATHMDECATH,Men's Decathlon,Men's Decathlon Long Jump - Group B,Long Jump - Group B,FINISHED,M,Athletics,ATH,Stade de France,1936928,ERM Johannes,Person,EST,Estonia,5.0,7.66,DISTANCE,,,,11,608
12369,2024-08-02T13:09:05+02:00,ATHMDECATH------------LJ--B00100--,ATHMDECATH,Men's Decathlon,Men's Decathlon Long Jump - Group B,Long Jump - Group B,FINISHED,M,Athletics,ATH,Stade de France,1920221,STEINFORTH Till,Person,GER,Germany,6.0,7.61,DISTANCE,,,,12,772
12370,2024-08-02T13:09:05+02:00,ATHMDECATH------------LJ--B00100--,ATHMDECATH,Men's Decathlon,Men's Decathlon Long Jump - Group B,Long Jump - Group B,FINISHED,M,Athletics,ATH,Stade de France,1972247,ROOSEN Sven,Person,NED,Netherlands,7.0,7.56,DISTANCE,,,,1,1061
12371,2024-08-02T13:09:05+02:00,ATHMDECATH------------LJ--B00100--,ATHMDECATH,Men's Decathlon,Men's Decathlon Long Jump - Group B,Long Jump - Group B,FINISHED,M,Athletics,ATH,Stade de France,1573388,VICTOR Lindon,Person,GRN,Grenada,8.0,7.48,DISTANCE,,,,10,794
12372,2024-08-02T13:09:05+02:00,ATHMDECATH------------LJ--B00100--,ATHMDECATH,Men's Decathlon,Men's Decathlon Long Jump - Group B,Long Jump - Group B,FINISHED,M,Athletics,ATH,Stade de France,1960149,BALDWIN Heath,Person,USA,United States,9.0,7.38,DISTANCE,,,,4,1290
12373,2024-08-02T13:09:05+02:00,ATHMDECATH------------LJ--B00100--,ATHMDECATH,Men's Decathlon,Men's Decathlon Long Jump - Group B,Long Jump - Group B,FINISHED,M,Athletics,ATH,Stade de France,1981764,MULLINGS Ken,Person,BAH,Bahamas,10.0,7.36,DISTANCE,,,,6,367
12374,2024-08-02T13:09:05+02:00,ATHMDECATH------------LJ--B00100--,ATHMDECATH,Men's Decathlon,Men's Decathlon Long Jump - Group B,Long Jump - Group B,FINISHED,M,Athletics,ATH,Stade de France,1910753,GLETTY Makenson,Person,FRA,France,11.0,7.10,DISTANCE,,,,3,650
12375,2024-08-02T13:09:05+02:00,ATHMDECATH------------LJ--B00100--,ATHMDECATH,Men's Decathlon,Men's Decathlon Long Jump - Group B,Long Jump - Group B,FINISHED,M,Athletics,ATH,Stade de France,1939730,MOLONEY Ashley,Person,AUS,Australia,12.0,7.05,DISTANCE,,,,2,342
8533,2024-08-02T13:09:58+02:00,ATHMDECATH------------SP--A00100--,ATHMDECATH,Men's Decathlon,Men's Decathlon Shot Put - Group A,Shot Put - Group A,FINISHED,M,Athletics,ATH,Stade de France,1965871,WILLIAMS Harrison,Person,USA,United States,1.0,15.66,DISTANCE,,,,4,1351
8534,2024-08-02T13:09:58+02:00,ATHMDECATH------------SP--A00100--,ATHMDECATH,Men's Decathlon,Men's Decathlon Shot Put - Group A,Shot Put - Group A,FINISHED,M,Athletics,ATH,Stade de France,1972247,ROOSEN Sven,Person,NED,Netherlands,2.0,15.10,DISTANCE,,,,5,1061
8535,2024-08-02T13:09:58+02:00,ATHMDECATH------------SP--A00100--,ATHMDECATH,Men's Decathlon,Men's Decathlon Shot Put - Group A,Shot Put - Group A,FINISHED,M,Athletics,ATH,Stade de France,1936923,OIGLANE Janek,Person,EST,Estonia,3.0,14.58,DISTANCE,,,,6,610
8536,2024-08-02T13:09:58+02:00,ATHMDECATH------------SP--A00100--,ATHMDECATH,Men's Decathlon,Men's Decathlon Shot Put - Group A,Shot Put - Group A,FINISHED,M,Athletics,ATH,Stade de France,1878375,SKOTHEIM Sander,Person,NOR,Norway,4.0,14.31,DISTANCE,,,,11,1100
8537,2024-08-02T13:09:58+02:00,ATHMDECATH------------SP--A00100--,ATHMDECATH,Men's Decathlon,Men's Decathlon Shot Put - Group A,Shot Put - Group A,FINISHED,M,Athletics,ATH,Stade de France,1972266,TAAM Rik,Person,NED,Netherlands,5.0,14.27,DISTANCE,,,,1,1063
8538,2024-08-02T13:09:58+02:00,ATHMDECATH------------SP--A00100--,ATHMDECATH,Men's Decathlon,Men's Decathlon Shot Put - Group A,Shot Put - Group A,FINISHED,M,Athletics,ATH,Stade de France,1920146,KAUL Niklas,Person,GER,Germany,6.0,14.24,DISTANCE,,,,2,751
8539,2024-08-02T13:09:58+02:00,ATHMDECATH------------SP--A00100--,ATHMDECATH,Men's Decathlon,Men's Decathlon Shot Put - Group A,Shot Put - Group A,FINISHED,M,Athletics,ATH,Stade de France,1952010,FERREIRA SANTANA Jose Fernando,Person,BRA,Brazil,7.0,13.97,DISTANCE,,,,10,428
8540,2024-08-02T13:09:58+02:00,ATHMDECATH------------SP--A00100--,ATHMDECATH,Men's Decathlon,Men's Decathlon Shot Put - Group A,Shot Put - Group A,FINISHED,M,Athletics,ATH,Stade de France,1920221,STEINFORTH Till,Person,GER,Germany,8.0,13.96,DISTANCE,,,,3,772
8541,2024-08-02T13:09:58+02:00,ATHMDECATH------------SP--A00100--,ATHMDECATH,Men's Decathlon,Men's Decathlon Shot Put - Group A,Shot Put - Group A,FINISHED,M,Athletics,ATH,Stade de France,1939873,GOLUBOVIC Daniel,Person,AUS,Australia,9.0,13.89,DISTANCE,,,,9,331
8542,2024-08-02T13:09:58+02:00,ATHMDECATH------------SP--A00100--,ATHMDECATH,Men's Decathlon,Men's Decathlon Shot Put - Group A,Shot Put - Group A,FINISHED,M,Athletics,ATH,Stade de France,1905430,URENA Jorge,Person,ESP,Spain,10.0,13.77,DISTANCE,,,,8,602
8543,2024-08-02T13:09:58+02:00,ATHMDECATH------------SP--A00100--,ATHMDECATH,Men's Decathlon,Men's Decathlon Shot Put - Group A,Shot Put - Group A,FINISHED,M,Athletics,ATH,Stade de France,1939730,MOLONEY Ashley,Person,AUS,Australia,11.0,13.40,DISTANCE,,,,7,342
11725,2024-08-02T13:10:25+02:00,ATHMDECATH------------SP--B00100--,ATHMDECATH,Men's Decathlon,Men's Decathlon Shot Put - Group B,Shot Put - Group B,FINISHED,M,Athletics,ATH,Stade de France,1910753,GLETTY Makenson,Person,FRA,France,1.0,16.64,DISTANCE,,,,9,650
11726,2024-08-02T13:10:25+02:00,ATHMDECATH------------SP--B00100--,ATHMDECATH,Men's Decathlon,Men's Decathlon Shot Put - Group B,Shot Put - Group B,FINISHED,M,Athletics,ATH,Stade de France,1920180,NEUGEBAUER Leo,Person,GER,Germany,2.0,16.55,DISTANCE,,,,8,759
11727,2024-08-02T13:10:25+02:00,ATHMDECATH------------SP--B00100--,ATHMDECATH,Men's Decathlon,Men's Decathlon Shot Put - Group B,Shot Put - Group B,FINISHED,M,Athletics,ATH,Stade de France,1936914,TILGA Karel,Person,EST,Estonia,3.0,15.88,DISTANCE,,,,1,611
11728,2024-08-02T13:10:25+02:00,ATHMDECATH------------SP--B00100--,ATHMDECATH,Men's Decathlon,Men's Decathlon Shot Put - Group B,Shot Put - Group B,FINISHED,M,Athletics,ATH,Stade de France,1573388,VICTOR Lindon,Person,GRN,Grenada,4.0,15.71,DISTANCE,,,,11,794
11729,2024-08-02T13:10:25+02:00,ATHMDECATH------------SP--B00100--,ATHMDECATH,Men's Decathlon,Men's Decathlon Shot Put - Group B,Shot Put - Group B,FINISHED,M,Athletics,ATH,Stade de France,1878353,ROOTH Markus,Person,NOR,Norway,5.0,15.25,DISTANCE,,,,10,1099
11730,2024-08-02T13:10:25+02:00,ATHMDECATH------------SP--B00100--,ATHMDECATH,Men's Decathlon,Men's Decathlon Shot Put - Group B,Shot Put - Group B,FINISHED,M,Athletics,ATH,Stade de France,1537145,OWENS-DELERME Ayden,Person,PUR,Puerto Rico,6.0,15.17,DISTANCE,,,,6,1162
11731,2024-08-02T13:10:25+02:00,ATHMDECATH------------SP--B00100--,ATHMDECATH,Men's Decathlon,Men's Decathlon Shot Put - Group B,Shot Put - Group B,FINISHED,M,Athletics,ATH,Stade de France,1965951,ZIEMEK Zachery,Person,USA,United States,7.0,15.03,DISTANCE,,,,7,1358
11732,2024-08-02T13:10:25+02:00,ATHMDECATH------------SP--B00100--,ATHMDECATH,Men's Decathlon,Men's Decathlon Shot Put - Group B,Shot Put - Group B,FINISHED,M,Athletics,ATH,Stade de France,1936928,ERM Johannes,Person,EST,Estonia,8.0,14.61,DISTANCE,,,,3,608
11733,2024-08-02T13:10:25+02:00,ATHMDECATH------------SP--B00100--,ATHMDECATH,Men's Decathlon,Men's Decathlon Shot Put - Group B,Shot Put - Group B,FINISHED,M,Athletics,ATH,Stade de France,1960149,BALDWIN Heath,Person,USA,United States,9.0,14.48,DISTANCE,,,,5,1290
11734,2024-08-02T13:10:25+02:00,ATHMDECATH------------SP--B00100--,ATHMDECATH,Men's Decathlon,Men's Decathlon Shot Put - Group B,Shot Put - Group B,FINISHED,M,Athletics,ATH,Stade de France,1974335,WARNER Damian,Person,CAN,Canada,10.0,14.45,DISTANCE,,,,4,468
11735,2024-08-02T13:10:25+02:00,ATHMDECATH------------SP--B00100--,ATHMDECATH,Men's Decathlon,Men's Decathlon Shot Put - Group B,Shot Put - Group B,FINISHED,M,Athletics,ATH,Stade de France,1981764,MULLINGS Ken,Person,BAH,Bahamas,11.0,14.19,DISTANCE,,,,2,367
